Symbol,Name,BuiltOn
FFM,Files.fm Library (FFM),
ICAP,ICAP Token (ICAP),ETH
CAMC,Camcoin (CAMC),
BXC,Bitcoin Classic (BXC),
BIONT,BioNTech FTX (BIONT),
GPT,Grace Period Token (GPT),
UAEC,United Arab Emirates Coin (UAEC),
AGN.CUR,Allergan (AGN.CUR),
SPEED,Speed Coin (SPEED),
RLY,Rally (RLY),ETH
LTBTC,Lightning Bitcoin (LTBTC),
DIESEL,Diesel (DIESEL),
EZ,EasyFi V2 (EZ),ETH
OAX,Oax (OAX),ETH
BDR,BlueDragon (BDR),
FLG,Folgory Coin (FLG),
QUBITICA,Qubitica (QUBITICA),ETH
ZEROB,ZeroBank (ZEROB),
STPL,Stream Protocol (STPL),
OBS,One Basis Cash (OBS),BNB
NEX,Nash Exchange (NEX),NEO
TZC,TrezarCoin (TZC),
BTCH,Bitcoin Hush (BTCH),
XRK,RecordsKeeper (XRK),
BLOC,Blockcloud (BLOC),ETH
SMT,SmartMesh (SMT),ETH
ADD,ADD.xyz (ADD),
BOGCOIN,Bogcoin (BOGCOIN),
AXIOM,Axiom Coin (AXIOM),
SCAP,SafeCapital (SCAP),
BLZD,Blizzard.money (BLZD),BNB
SUSHIUP,SUSHIUP (SUSHIUP),
SLING,Sling Coin (SLING),
$ANRX,AnRKey X ($ANRX),ETH
W12,W12 Protocol (W12),
ORLY,OrlyCoin (ORLY),
WLUNA,Wrapped LUNA Token (WLUNA),ETH
PFR,PayFair (PFR),
DEQ,Dequant (DEQ),
SHIH,Shih Tzu (SHIH),ETH
pBTC35A,pBTC35A (pBTC35A),
EQC,Ethereum Qchain Token (EQC),
GLS,Golos Blockchain (GLS),
ONEM.CUR,1Life Healthcare Inc (ONEM.CUR),
KNCBULL,3X Long Kyber Network Token (KNCBULL),
IMPULSE,IMPULSE by FDR (IMPULSE),BNB
PHI,PHI Token (PHI),
ORBIS,Orbis (ORBIS),
RWE,Real-World Evidence (RWE),
ELLA,Ellaism (ELLA),
EQO,EQO (EQO),ETH
MDA,Moeda (MDA),ETH
MOIN,MoinCoin (MOIN),
SCFIV2,Semi Centralized Finance (SCFIV2),
FIRO,Firo (FIRO),
TRAXIA,Traxia Membership Token (TRAXIA),
SWYFTT,SWYFT (SWYFTT),
BRAIN,BrainCoin (BRAIN),
BULLSHIT,3X Long Shitcoin Index Token (BULLSHIT),
CNS,Centric Cash (CNS),
XBOT,SocialXbotCoin (XBOT),
TODAY,TodayCoin (TODAY),
RHP,Rhypton Club (RHP),
DAT,Datum (DAT),ETH
2BACCO,2BACCO Coin (2BACCO),
TXT,TuneTrade (TXT),
SCH,SoccerHub (SCH),BNB
DP,DigitalPrice (DP),
MDN,MADANA (MDN),
SPMK,Space Monkey (SPMK),ETH
BTS,Bitshares (BTS),
VENA,Vena Network (VENA),
MAID,MaidSafe Coin (MAID),
TWIST,TwisterCoin (TWIST),
GES,Galaxy eSolutions (GES),
SIDT,SID Token (SIDT),
P2PS,P2P Solutions Foundation (P2PS),
CHAIN,Chain Games (CHAIN),
RVST,Revest Finance (RVST),ETH
CRM,Cream (CRM),
NOKU,NOKU Master token (NOKU),
BRIGHT,Bright Union (BRIGHT),ETH
EDT,EtherDelta (EDT),
GZIL,governance ZIL (GZIL),
CVX,Convex Finance (CVX),ETH
PITCH,PITCH (PITCH),
KIM,King Money (KIM),
TRNSC,Transmutecoin (TRNSC),
GERA,Gera Coin (GERA),ETH
AMB,Amber (AMB),
CMERGE,CoinMerge (CMERGE),ETH
EVENT,Event Token (EVENT),
SQ,Square (SQ),
TRIBETOKEN,TribeToken (TRIBETOKEN),
BRK,BreakoutCoin (BRK),
CITY,Manchester City Fan Token (CITY),0xf30D150250F5301ef34A0E4a64aaFa93F242d87A
OCX,Original Crypto Coin (OCX),
TC,Titan Coin (TC),
CPI,Crypto Price Index (CPI),
GRLC,Garlicoin (GRLC),
FX,FCoin (FX),
ICOB,Icobid (ICOB),
BID,Bidao (BID),
XTREME,ExtremeCoin (XTREME),
UTU,UTU Protocol (UTU),
DERO,Dero (DERO),
BITUSD,bitUSD (BITUSD),
DIO,Decimated (DIO),
KWATT,4New (KWATT),
SEND,Social Send (SEND),
BRY,Berry Data (BRY),
GODL,GODL (GODL),ETH
ADS.CUR,Adidas AG (ADS.CUR),
SPIN,SPIN Protocol (SPIN),
CDAI,Compound Dai (CDAI),
KAL,Kaleido (KAL),
BVC,BeaverCoin (BVC),
HMD,Homelend (HMD),
FATCAKE,FatCake (FATCAKE),BNB
JIF,JiffyCoin (JIF),
PUPA,PupaCoin (PUPA),
MUTE,Mute (MUTE),ETH
DAMO,Coinzen (DAMO),
LANC,Lanceria (LANC),BNB
HTML,HTML Coin (HTML),
NASH,NeoWorld Cash (NASH),
YTN,YENTEN (YTN),
AREPA,Arepacoin (AREPA),
FLETA,FLETA (FLETA),ETH
DRA,DraculaCoin (DRA),
AHOO,Ahoolee (AHOO),
ACC,AdCoin (ACC),
BNTY,Bounty0x (BNTY),ETH
RISEP,Rise Protocol (RISEP),ETH
VGX,Voyager Token (VGX),ETH
ECO,Ormeus Ecosystem (ECO),"ETH, BNB"
NFTI,NFT Index (NFTI),ETH
ASG,Asgard (ASG),ETH
VOISE,Voise (VOISE),
ATOMBEAR,3X Short Cosmos Token (ATOMBEAR),ETH
NET.CUR,Cloudflare Inc. (NET.CUR),
365,365Coin (365),
ADAUP,ADAUP (ADAUP),
SENNO,SENNO (SENNO),
ADADOWN,ADADOWN (ADADOWN),
ZDEX,Zeedex (ZDEX),
GTK,GoToken (GTK),ETH
YFF,YFF.Finance (YFF),
QUROZ,Qfora (QUROZ),
BRD,Bread token (BRD),ETH
DASH,Dash (DASH),
PGL,Prospectors (PGL),
LITH,Lithium Finance (LITH),ETH
NKN,NKN (NKN),ETH
WXDAI,Wrapped XDAI (WXDAI),
RPL,RocketPool (RPL),
ELY,Elysian (ELY),ETH
GEMS,Carbon GEMS (GEMS),ETH
RIC,Riecoin (RIC),
DGN,Diagon (DGN),
HSS,Hashshare (HSS),
DAS,DAS (DAS),
INVESTEL,Investelly token (INVESTEL),BNB
GUP,Guppy (GUP),ETH
RRC,Recycling Regeneration Chain (RRC),
COVA,COVA (COVA),
ALPACA,Alpaca Finance (ALPACA),BNB
AMS,Amsterdam Coin (AMS),
NXE,NXEcoin (NXE),
OKOIN,OKOIN (OKOIN),
OWD,Owlstand (OWD),
MDX,Mdex (MDX),ETH
CRV,Curve DAO Token (CRV),ETH
QCO,Qravity (QCO),
VSYS,V Systems (VSYS),
ALPA,Alpaca (ALPA),ETH
QBT,Cubits (QBT),
USDS,StableUSD (USDS),ETH
ION,Ionomy (ION),
PBASE,Polkabase (PBASE),ETH
EL,ELYSIA (EL),
SOBA,SOBA Token (SOBA),ETH
AZART,Azart (AZART),
BLACK,eosBLACK (BLACK),
XTZHALF,0.5X Long Tezos Token (XTZHALF),
GBYTE,Obyte (GBYTE),
TRCK,Truckcoin (TRCK),
ACDC,Volt (ACDC),
KIN,Kin (KIN),SOL
FUNC,FunCoin (FUNC),
GSPI,GSPI (GSPI),
AVT,Aventus (AVT),ETH
TRINI,Trinity Network Credit (TRINI),
BCP,BitcashPay (BCP),ETH
ARNO,ARNO (ARNO),ETH
FAB,FABRK Token (FAB),
LRG,Largo Coin (LRG),
NVA,Neeva Defi (NVA),
SNM,SONM (SNM),ETH
SMAC,Social Media Coin (SMAC),
ARTC,Artcoin (ARTC),
MDU,MDUKEY (MDU),
SATT,SaTT (SATT),
PHALA,Phalanx (PHALA),
BNA,BananaTok (BNA),
RAD,Radicle (RAD),ETH
GCC,GuccioneCoin (GCC),
DTX,DataBroker DAO (DTX),
WTXH,WTX HUB (WTXH),
REVO,Revomon (REVO),BNB
GERO,GeroWallet (GERO),ETH
TTU,TaTaTu (TTU),
GMAT,GoWithMi (GMAT),ETH
AAPX,AMPnet (AAPX),ETH
TRDG,Tardigrades Finance (TRDG),BNB
SPHYNX,Sphynx Token (SPHYNX),BNB
IOTX,IoTeX Network (IOTX),
DPP,Digital Assets Power Play (DPP),
UC,YouLive Coin (UC),
BULL,3X Long Bitcoin Token (BULL),ETH
YFIVE,YFIVE FINANCE (YFIVE),
BYTZ,BYTZ (BYTZ),
MOOND,Dark Moon (MOOND),
JCR,Jincor (JCR),
APM,apM Coin (APM),ETH
VLM,Volum (VLM),
MALLY,Malamute Finance (MALLY),ETH
MOVE,MarketMove (MOVE),BNB
BOND,BarnBridge (BOND),ETH
ONGAS,Ontology Gas (ONGAS),
TPG,Troll Payment (TPG),
YES,YesCoin (YES),
HMN,Harvest Masternode Coin (HMN),
SLT,Social Lending Network (SLT),
DLXV,Delta-X (DLXV),
UNIQUE,Unique One (UNIQUE),
SMNX,SMNX (SMNX),
X8X,X8Currency (X8X),
AFC,Apiary Fund Coin (AFC),
BLK,BlackCoin (BLK),
SKILL,CryptoBlades (SKILL),BNB
DPIE,DeFiPie (DPIE),
UNIDX,UniDex (UNIDX),ETH
CKEK,CryptoKek (CKEK),
DEB,Debitum Token (DEB),
BELT,Belt (BELT),
TCP,The Crypto Prophecies (TCP),ETH
U,Ucoin (U),
FTP,FuturePoints (FTP),
SFI,Saffron.finance (SFI),
C.CUR,Citigroup Inc (C.CUR),
ROT,Rotten (ROT),ETH
PAINT,MurAll (PAINT),ETH
GEEQ,Geeq (GEEQ),
ONC,One Cash (ONC),ETH
MINISHIB,miniSHIB ETH (MINISHIB),ETH
COAL,BitCoal (COAL),
SEELE,Seele (SEELE),ETH
PETL,Petlife (PETL),
XENO,Xenoverse (XENO),
BILI.CUR,Bilibili Inc. (BILI.CUR),
MEXP,MOJI Experience Points (MEXP),
GLX,GalaxyCoin (GLX),
KLK,Klickzie (KLK),
ODX,ODX Token (ODX),
TIMI,Timicoin (TIMI),
MATH,MATH (MATH),ETH
DFGL,DeFi Gold (DFGL),
TBB,Trade Butler Bot (TBB),ETH
KRATOS,KRATOS (KRATOS),
PIX,Lampix (PIX),
CAPD,Capdax (CAPD),
NRX,Neironix (NRX),
FOL,Folder Protocol (FOL),ETH
MIMO,MIMO Parallel Governance Token (MIMO),ETH|MATIC
FONZ,FonzieCoin (FONZ),
RFCTR,Reflector.Finance (RFCTR),ETH
MFS,Moonbase File System (MFS),BNB
BIZZ,BIZZCOIN (BIZZ),ETH
JDC,JustDatingSite (JDC),
RUBY,Rubius (RUBY),
ATVI.CUR,Activision Blizzard Inc (ATVI.CUR),
HAPI,HAPI (HAPI),ETH
1CR,1Credit (1CR),
AUNIT,Aunit (AUNIT),
U8D,Universal Dollar (U8D),ETH
TOA,TOA Coin (TOA),
DAFI,Dafi Protocol (DAFI),ETH
NAME,PolkaDomain (NAME),ETH
GGOLD,GramGold Coin (GGOLD),
TCAP,Total Crypto Market Cap (TCAP),ETH
EVRY,Evrynet (EVRY),ETH
DEV,Deviant Coin (DEV),
CWEX,Crypto Wine Exchange (CWEX),
DXN,DEXON (DXN),
VEDX,VEDX TOKEN (VEDX),
TWTR,Twitter (TWTR),
FINU,Fire Inu (FINU),ETH/BNB
PSG,Paris Saint-Germain Fan Token (PSG),CHZ
CNT,Centurion (CNT),
NOW,NOW Token (NOW),
SODA,SODA Coin (SODA),
VIB,Viberate (VIB),ETH
NMR,Numeraire (NMR),ETH
REPUX,Repux (REPUX),
GMEE,GAMEE (GMEE),ETH
DOGGY,Doggy (DOGGY),BNB
ROOT,RootCoin (ROOT),
BRDD,BeardDollars (BRDD),
ALPHA,Alpha Finance Lab (ALPHA),BNB
ZLST,Zillios (ZLST),
RETAIL,Retail.Global (RETAIL),
MASK,Mask Network (MASK),ETH
GOST,SoulCoin (GOST),
BSOV,BitcoinSoV (BSOV),
BGBP,Binance GBP Stable Coin (BGBP),
GTSE,Global Tourism Sharing Ecology (GTSE),
DOLA,Dola USD Stablecoin (DOLA),ETH
NFTB,NFTb (NFTB),BNB
PNP,LogisticsX (PNP),
DARC,Konstellation (DARC),
EXAS.CUR,Exact Sciences Corporation (EXAS.CUR),
KORE,KORE Vault (KORE),
WBNB,Wrapped BNB (WBNB),
TERN.ETH,Ternio ERC20 (TERN.ETH),ETH
CMZ,CRYPTOMAGZ (CMZ),
CXCELL,CAPITAL X CELL (CXCELL),
JPYX,eToro Japanese Yen (JPYX),
ORAI,Oraichain Token (ORAI),
DHV,DeHive (DHV),ETH
QCN,Quazar Coin (QCN),
ZINC,ZINC (ZINC),
PTO,Patentico (PTO),
LEAF,LeafCoin (LEAF),
INFLR,Inflr (INFLR),
SBUX.CUR,Starbucks Corp (SBUX.CUR),
MFUND,Memefund (MFUND),ETH
RSR,Reserve Rights (RSR),ETH
IW,iWallet (IW),
BTCT,Bitcoin Token (BTCT),
BITSZ,Bitsz (BITSZ),
CYCE,Crypto Carbon Energy (CYCE),ETH
STF,Structure Finance (STF),ETH
REDI,REDi (REDI),ETH
GLDR,Golder Coin (GLDR),
WBY,WeBuy (WBY),
FINA,FinanceX (FINA),
BQ,Bitqy (BQ),
MUN,MUNcoin (MUN),
PLMT,Pallium (PLMT),
LTH,Lathaan (LTH),
OPP,Opporty (OPP),
KHM,Kohima (KHM),ETH
CHESSCOIN,ChessCoin (CHESSCOIN),
DAC,Davinci Coin (DAC),ETH
KCCM,KCC MemePad (KCCM),BNB
ZRC,ZrCoin (ZRC),
PHTC,Photochain (PHTC),
EPS,Epanus (EPS),ETH
CNL,ConcealCoin (CNL),
DTB,Databits (DTB),
PLAT,Platinum (PLAT),
BEL,Bella Protocol (BEL),ETH
ORM,ORIUM (ORM),
FRK,Franko (FRK),
REC,Regalcoin (REC),
NRVE,Narrative (NRVE),
CRAVE,CraveCoin (CRAVE),
QRL,Quantum Resistant Ledger (QRL),
NCASH,Nucleus Vision (NCASH),ETH
REW,Review.Network (REW),
SSL,Sergey Save Link (SSL),
HCT,HurricaneSwap Token (HCT),
FAI,Fairum (FAI),ETH
ULT,Ultiledger (ULT),ETH
INE,IntelliShare (INE),
YFIDOWN,YFIDOWN (YFIDOWN),
WAULT,Wault Finance (WAULT),
AFp.CUR,Air France-Klm (AFp.CUR),
ADEL,Akropolis Delphi (ADEL),ETH
PQT,Prediqt (PQT),
SUNOLD,Sun Token (SUNOLD),TRX
SBTC,Super Bitcoin (SBTC),
KZC,KZCash (KZC),
1UP,Uptrennd (1UP),
SCL,Sociall (SCL),
PEG,PegNet (PEG),
SKI,Skillchain (SKI),
ASS,Australian Safe Shepherd (ASS),BNB
APY,APY.Finance (APY),ETH
CND,Cindicator (CND),ETH
RPUT,Robin8 Profile Utility Token (RPUT),
HORUS,HorusPay (HORUS),
EU50.CUR,Euro Stoxx 50 (EU50.CUR),
SURF,Surf.Finance (SURF),
KBC,Karatgold coin (KBC),
VANT,Vanta Network (VANT),
MEXC,MEXC Token (MEXC),
GOLDX,eToro Gold (GOLDX),
DTEM,Dystem (DTEM),
DPAY,DelightPay (DPAY),
PVP,PVPChain (PVP),
TRCL,Treecle (TRCL),
RFUEL,Rio DeFi (RFUEL),ETH
MOONARCH,Moonarch (MOONARCH),BNB
AU,AutoCrypto (AU),BNB
HAL,Halcyon (HAL),
DCT,Decent (DCT),
REBL,REBL (REBL),
KAAS,KAASY.AI (KAAS),
HI,hi Dollar (HI),ETH
TRYBHALF,0.5X Long BiLira Token (TRYBHALF),
SOLO,Sologenic (SOLO),
BUFFDOGE,Buff Doge (BUFFDOGE),ETH
GM,GM (GM),ETH
BXA,Blockchain Exchange Alliance (BXA),
DDK,DDKoin (DDK),
HEDGESHIT,1X Short Shitcoin Index Token (HEDGESHIT),
USDE,UnitaryStatus Dollar (USDE),
WFX,WebFlix (WFX),
MITC,MusicLife (MITC),
COV,Covesting (COV),ETH
HMR,Homeros (HMR),ETH
VSP,Vesper Finance (VSP),ETH
BOX,ContentBox (BOX),ETH
STBZ,Stabilize (STBZ),
BLCT,Bloomzed Loyalty Club Ticket (BLCT),
EGAS,ETHGAS (EGAS),
LANE,LaneAxis (LANE),
ROYA,Royale (ROYA),ETH
DOC,Dochain (DOC),
GLM,Golem Network Token (GLM),ETH
GXC,GXChain (GXC),
PIRL,Pirl (PIRL),
EVED,Evedo (EVED),ETH
FILM,Filmpass (FILM),
NAWA,Narwhale.finance (NAWA),ETH
DSCVR,DSCVR.Finance (DSCVR),ETH
POND,Marlin (POND),ETH
GENXNET,Genesis Network (GENXNET),
UNICORN,UNICORN Token (UNICORN),ETH
DSTR,Dynamic Supply Tracker (DSTR),ETH
HAI,Hacken Token (HAI),VET
GOF,Golff (GOF),ETH
OVO,Ovato (OVO),
MNTC,Manet Coin (MNTC),
FLIK,FLiK (FLIK),
PROM,Prometeus (PROM),"ETH,BNB"
AVH,Animation Vision Cash (AVH),
GC,Gric Coin (GC),
YTA,YottaChain (YTA),
NRG,Energi (NRG),
OPEX,Optherium Token (OPEX),
PIS,Polkainsure Finance (PIS),ETH
KWD,KIWI DEFI (KWD),
SPF,SportyCo (SPF),
XTK,xToken (XTK),ETH
JASMY,JasmyCoin (JASMY),ETH
VBK,VeriBlock (VBK),
DES,Destiny (DES),
COMB,Combo (COMB),ETH
BST,Beshare Token (BST),ETH
D4RK,DarkPayCoin (D4RK),
BOR,BoringDAO (BOR),
ACE,Acent (ACE),ETH
EGO,EGOcoin (EGO),
NPC,NPCcoin (NPC),
DXO,Dextro (DXO),
CGC,Canopy Growth Corp (CGC),
FRM,Ferrum Network (FRM),"ETH,BNB"
EZM,EZMarket (EZM),
MPXT,Myplacex (MPXT),
PRY,PRIMARY (PRY),
FNDZ,FNDZ Token (FNDZ),BNB
SOON,SoonCoin (SOON),
HHEM,Healthureum (HHEM),
CLS,Coldstack (CLS),ETH
HZ,Horizon (HZ),
KBT,Kartblock (KBT),
APHA,Aphria Inc (APHA),
LPI,LPI DAO (LPI),BNB
NOTE,Notional Finance (NOTE),ETH
SBD,Steem Dollars (SBD),
LTO,LTO Network (LTO),ETH
CXP,Caixa Pay (CXP),
IOVT,IOV (IOVT),
XQR,Qredit (XQR),
XETH,Xplosive Ethereum (XETH),
SDN,Shiden Network (SDN),
FC2,Fuel2Coin (FC2),
NRB,NoirBits (NRB),
TALAO,Talao (TALAO),
GFARM2,Gains V2 (GFARM2),ETH
ZEE,ZeroSwap (ZEE),
FCT,Factom (FCT),
PCN,PeepCoin (PCN),
ARQ,ArQmA (ARQ),
HYDRO,Hydro (HYDRO),"ETH,BNB,DOT,ALGO,ADA"
J8T,JET8 (J8T),
DTN,Datareum (DTN),
MRS,Marginless (MRS),
GUSD,Gemini Dollar (GUSD),ETH
YFDAI,YfDAI.finance (YFDAI),ETH
MYC,MayaCoin (MYC),
BTLC,BitLuckCoin (BTLC),
WHL,WhaleCoin (WHL),
MAP,MAP Protocol (MAP),ETH
CWXT,CryptoWorldXToken (CWXT),
INDI,IndiCoin (INDI),
XLNX.CUR,"Xilinx, Inc. (XLNX.CUR)",
XCE,Cerium (XCE),
SAFES,SafeSwap (SAFES),BNB
IOST,IOS token (IOST),
SRC,SecureCoin (SRC),
GOC,GoCrypto (GOC),
SOKU,Soku Swap (SOKU),
DCX,DeCEX (DCX),
SI,Siren (SI),ETH
SIP,Space SIP (SIP),BNB
NBAR,NOBAR (NBAR),
FEY,Feyorra (FEY),ETH
GAINS,Gains (GAINS),ETH
EMPR,empowr (EMPR),
IMST,Imsmart (IMST),
DMD,DMD (DMD),
ESES.BITCI,Eskişehir Fan Tokens (ESES.BITCI),BITCI
HAND,ShowHand (HAND),
TOS,ThingsOperatingSystem (TOS),ETH
CTX,Cryptex (CTX),ETH
XAUT,Tether Gold (XAUT),ETH
ROS,ROS Coin (ROS),
SFUND,Seedify.fund (SFUND),BNB
XYZ,Universe.XYZ (XYZ),ETH
OMC,OmniCron (OMC),
PRPT,Purple Token (PRPT),
IDEFI,Inverse DeFi Index (IDEFI),ETH
10SET,Tenset (10SET),ETH
NMC,Namecoin (NMC),
PPC,PeerCoin (PPC),
GFUN,GoldFund (GFUN),
HUSKY,Husky (HUSKY),ETH
PNG,Pangolin (PNG),AVAX
SWTH,Switcheo (SWTH),NEO
CREA,CreativeChain (CREA),
TXT.CUR,Textron (TXT.CUR),
ALCX,Alchemix (ALCX),ETH
ADL,Adelphoi (ADL),
HBO,Hash Bridge Oracle (HBO),
DFYN,Dfyn Network (DFYN),ETH
KOLION,Kolion (KOLION),
ALTCOM,AltCommunity Coin (ALTCOM),
HANA,Hanacoin (HANA),
MILK2,Spaceswap MILK2 (MILK2),ETH|BNB
NAVI,NaviAddress (NAVI),
MGX,MargiX (MGX),
OLY,Olyseum (OLY),ETH
MT,MyToken (MT),
RENDOGE,renDOGE (RENDOGE),ETH
CHAN,ChanCoin (CHAN),
RKT,Rock Token (RKT),
VEOT,Viewo (VEOT),
DYNO,DYNO (DYNO),
NMX,Nominex Token (NMX),BNB
LPT,Livepeer (LPT),ETH
LTG,LiteCoin Gold (LTG),
TNS,Transcodium (TNS),
EBK,Ebakus (EBK),
EXB,ExaByte (EXB) (EXB),
YMC,YamahaCoin (YMC),
QDX,Quidax (QDX),BNB
OLE,Olive (OLE),
VGT.CUR,Vanguard Information Technology ETF (VGT.CUR),
NETC,NetworkCoin (NETC),
JNS,Janus (JNS),
ITF,Intelligent Trading (ITF),
SNTR,Silent Notary (SNTR),
GEM,Gems (GEM),ETH
TESMA,TESKA Modern Accounting (TESMA),BNB
WDAY.CUR,Workday Inc (WDAY.CUR),
NAOS,NAOS Finance (NAOS),ETH
MARXCOIN,MarxCoin (MARXCOIN),
FOGE,Fat Doge (FOGE),ETH
GET,Guaranteed Entrance Token (GET),ETH
GREARN,GrEarn (GREARN),ETH
NXC,Nexium (NXC),ETH
BHD,Bitcoin HD (BHD),
MCO2,Moss Carbon Credit (MCO2),ETH
CARRY,Carry (CARRY),ETH
MAPS,MAPS (MAPS),"SOL,ETH"
EDRC,EDRCoin (EDRC),
ONL,On.Live (ONL),
PHT,Photon Token (PHT),
MM,Millimeter (MM),
FLMC,FOLM coin (FLMC),
TECO,TerraEcoCoin (TECO),
UNN,UNION Protocol Governance Token (UNN),ETH
BAG,BondAppetit (BAG),ETH
TRXBULL,3X Long TRX Token (TRXBULL),ETH
MARO,Maro (MARO),
SUKU,SUKU (SUKU),ETH
FND,FundRequest (FND),
THEDAO,The DAO (THEDAO),
BOT,Bounce Token (BOT),QTUM
CRDS,Credits (CRDS),
COVEROLD," Cover Protocol (old) (COVEROLD)",
QKC,QuarkChain (QKC),ETH
AM,AeroMe (AM),
TRONPAD,TRONPAD (TRONPAD),BNB
CTXC,Cortex (CTXC),
EOSDT,EOSDT (EOSDT),EOS
HONEY,Honey (HONEY),
HMST,Hamster Marketplace Token (HMST),
SWOP,Swop (SWOP),WAVES
RAWG,RAWG (RAWG),
NOIA,Syntropy (NOIA),ETH
XTN,XEND token (XTN),
ECTE,EurocoinToken (ECTE),
CRON.CUR,Cronos Group Inc. (CRON.CUR),
DPR,Deeper Network (DPR),ETH
GDXJ,VanEck Vectors Junior Gold Miners Etf (GDXJ),
EMX,EMX (EMX),
ONIT,ONBUFF (ONIT),ETH
HELMET,Helmet Insure (HELMET),
SILKR,SilkRoadCoin (SILKR),
BEPRO,BetProtocol (BEPRO),ETH
RHEA,Rhea (RHEA),
PHC,Profit Hunters Coin (PHC),
ULED,Ledder (ULED),
CDY,Bitcoin Candy (CDY),
KYL,Kylin Network (KYL),ETH
PRIVBEAR,3X Short Privacy Index Token (PRIVBEAR),
VALUE,Value Liquidity (VALUE),ETH
SHROOM,Shroom.Finance (SHROOM),ETH
DINGER,Dinger Token (DINGER),ETH
XHI,HiCoin (XHI),
PAT,PATRON (PAT),
STACS,STACS Token (STACS),
OMGC,OmiseGO Classic (OMGC),
TUSD,True USD (TUSD),ETH
OPSC,OpenSourceCoin (OPSC),
WIT,Witcoin (WIT),
MIL,Milllionaire Coin (MIL),
FORM,Formation FI (FORM),ETH
FIST,FistBump (FIST),
DAVP,Davion (DAVP),
MC.CUR,Lvmh Moet Hennessy Louis Vuitton Se (MC.CUR),
SWACH,Swachhcoin (SWACH),
ARNC.CUR,Arconic (ARNC.CUR),
SOLA,Sola (SOLA),
MW,MasterWin Coin (MW),
TSF,Transaction Service Fee (TSF),
YOU,YOU Chain (YOU),ETH
EXEL.CUR,"Exelixis, Inc. (EXEL.CUR)",
SHOP.CUR,Shopify Cl A Sub Vtg (SHOP.CUR),
GOVI,Govi (GOVI),ETH
HUB,Hub Token (HUB),ETH
BALBEAR,3X Short Balancer Token (BALBEAR),
JUV,Juventus Fan Token (JUV),
ETHE,Grayscale Ethereum Trust (ETHE),
EON,Exscudo (EON),
CCTN,Connectchain (CCTN),
LLY.CUR,Eli Lilly & Co (LLY.CUR),
UST,TerraUSD (UST),
CHOW,Chow Chow Finance (CHOW),ETH
IZE,IZE (IZE),
WTT,Giga Watt (WTT),
VANIG,VANIG (VANIG),
NTO,Neutro Protocol (NTO),
CSC,CasinoCoin (CSC),
TABOO,Taboo Token (TABOO),BNB
RUSH,RUSH COIN (RUSH),ETH
NGC,NagaCoin (NGC),
ATTR,Attrace (ATTR),ETH
FL,Freeliquid (FL),ETH
BOONS,BOONSCoin (BOONS),
RVO,AhrvoDEEX (RVO),
TAC,Traceability Chain (TAC),
MRN,Mercoin (MRN),
MOMA,Mochi Market (MOMA),ETH
SHLD,ShieldCoin (SHLD),
ODN,Obsidian (ODN),
KEP,Kepler (KEP),
FCQ,Fortem Capital (FCQ),
