Symbol,Name,BuiltOn
NUSD,Nomin USD (NUSD),
ZUM,ZumCoin (ZUM),
ALNY.CUR,"Alnylam Pharmaceuticals, Inc. (ALNY.CUR)",
BST,Beshare Token (BST),ETH
YMZ,Yamzu (YMZ),
SMARTUP,Smartup (SMARTUP),
MVC,MileVerse (MVC),ETH
MWAR,MemeWars (MWAR) (MWAR),BNB
TMT,Tamy Token (TMT),
OCE,OceanEX Token (OCE),
C2,Coin.2 (C2),
LGO,Legolas Exchange (LGO),
TROP,Interop (TROP),ETH
ANB,Angryb (ANB),ETH
DBC,DeepBrain Chain (DBC),NEO
ONION,DeepOnion (ONION),
POLNX,eToro Polish Zloty (POLNX),
FLR,Spark (FLR),
MTH,Monetha (MTH),ETH
VIRAL,Viral Coin (VIRAL),
MG,MinerGate Token (MG),
TOK,Tokenplace (TOK),ETH
QNTU,Quanta (QNTU),
LEN,Liqnet (LEN),
8BIT,8BIT Coin (8BIT),
NGM,e-Money (NGM),
IDH,IndaHash (IDH),
QRK,QuarkCoin (QRK),
MUSD,mStable USD (MUSD),ETH
PCI,PayProtocol Paycoin (PCI),
OPA,Option Panda Platform (OPA),BNB
GODZ,Cryptogodz (GODZ),BNB
PBR,PolkaBridge (PBR),ETH
VRH,Virtual Rehab (VRH),
OPU,Opu Coin (OPU),
ARCH,ArchCoin (ARCH),
SIGT,Signatum (SIGT),
GWPH.CUR,GW Pharmaceuticals PLC (GWPH.CUR),
XEC.CUR,Cimarex Energy (XEC.CUR),
DSD,Dynamic Set Dollar (DSD),
NFTB,NFTb (NFTB),BNB
MFT,Hifi Finance (MFT),ETH
STOCKBET,StockBet (STOCKBET),
ST,Scienceroot (ST),
JCP.CUR,Jc Penney (JCP.CUR),
SLNV2,SLNV2 (SLNV2),
OH,Oh! Finance (OH),AVAX
FYP,FlypMe (FYP),ETH
XID,Sphre AIR (XID),
SGT,SharedStake Governance Token (SGT),ETH
EA,EagleCoin (EA),
SEPA,Secure Pad (SEPA),ETH
IXT,iXledger (IXT),
SDRN,Senderon (SDRN),
AQU,aQuest (AQU),
WOONK,Woonkly (WOONK),
CFLO,Chain Flowers (CFLO),ETH
NTB,TokenAsset (NTB),ETH
STING,Sting (STING),
MARV,Marvelous (MARV),
MOOND,Dark Moon (MOOND),
DKC,DarkKnightCoin (DKC),
CONI,CoinBene (CONI),
MAKE,MAKE (MAKE),
RVC,Ravencoin Classic (RVC),
CHZ,Chiliz (CHZ),"ETH,BNB"
BARK,Bored Ark (BARK),ETH
OBS,One Basis Cash (OBS),BNB
WRT,WRTcoin (WRT),
STHR,Stakerush (STHR),
CXP,Caixa Pay (CXP),
TMN,TranslateMe (TMN),
TRYB,BiLira (TRYB),ETH
OGN,Origin Protocol (OGN),ETH
BRK,BreakoutCoin (BRK),
WGP,W Green Pay (WGP),
SPWN,Bitspawn (SPWN),ETH
ADK,Aidos Kuneen (ADK),
ZCC1,ZeroCarbon (ZCC1),
CSAI,Compound SAI (CSAI),
WBTC,Wrapped Bitcoin (WBTC),ETH
AXIS,Axis DeFi (AXIS),
PGC,Pegascoin (PGC),
XPT,Cryptobuyer (XPT),ETH
EDDIE,Eddie coin (EDDIE),
CARAT,Carats Token (CARAT),
MTCH.CUR,"Match Group, Inc. (MTCH.CUR)",
RNO.CUR,Renault Par (RNO.CUR),
HBX,Hyperbridge (HBX),
FBN,Five balance (FBN),
TLRY.CUR,"Tilray, Inc. (TLRY.CUR)",
DEK,DekBox (DEK),BNB
INST,Instadapp (INST),ETH
LPK,Kripton (LPK),ETH
SILKT,SilkChain (SILKT),ETH
BEC,Betherchip (BEC),
OPENDAO,OPEN Governance Token (OPENDAO),ETH
CHINU,Chubby Inu (CHINU),ETH
LESS,Less Network (LESS),BNB
CKC,Clockcoin (CKC),
ADL,Adelphoi (ADL),
URX,URANIUMX (URX),
IETH,iEthereum (IETH),
BSTAR,Blackstar (BSTAR),
ZIX,ZIX Token (ZIX),
W.CUR,Wayfair Cl A (W.CUR),
CHOW,Chow Chow Finance (CHOW),ETH
MHC,MetaHash (MHC),
XCJ,CoinJob (XCJ),
APH,Aphelion (APH),
AWX,AurusDeFi (AWX),ETH
HIT,HitChain (HIT),ETH
B@,BankCoin (B@),
FARMA,FarmaTrust (FARMA),
DOGZ,Dogz (DOGZ),
1GOLD,1irstGold (1GOLD),
ONIT,ONBUFF (ONIT),ETH
SHREK,ShrekCoin (SHREK),
STQ,Storiqa Token (STQ),
ARTP,ArtPro (ARTP),
SUSHI,Sushi (SUSHI),ETH
QORA,QoraCoin (QORA),
OWC,Oduwa (OWC),
DVP,Decentralized Vulnerability Platform (DVP),ETH
SNFT.BITCI,Spanish National Team Fan Token (SNFT.BITCI),BITCI
SHIELDNET,Shield Network (SHIELDNET),BNB
GARK,Game Ark (GARK),
HYBN,Hey Bitcoin (HYBN),
ABNB,Airbnb (ABNB),
CAVO,Excavo Finance (CAVO),ETH
HKG,Hacker Gold (HKG),
OTN,Open Trading Network (OTN),
MSR,Masari (MSR),
QBAO,Qbao (QBAO),
WOOP,Woonkly Power (WOOP),BNB
GSHIBA,Gambler Shiba (GSHIBA),ETH
BIPX,Bispex (BIPX),
AUSCM,Auric Network (AUSCM),
TCH,Thorecash (TCH),
SHADE,ShadeCoin (SHADE),
NZL,Zealium (NZL),
COI,Coinnec (COI),
ATT,Attila (ATT),
PI,PCHAIN (PI),
IDICE,iDice (IDICE),
ELES,Elements Estates (ELES),
MONT,Monarch Token (MONT),
DAMO,Coinzen (DAMO),
AG8,ATROMG8 (AG8),
SQ,Square (SQ),
FME,FME (FME),
ECOB,EcoBit (ECOB),
KRX,RAVN Korrax (KRX),
JUI,Juiice (JUI),
EB3,EB3coin (EB3),
SCOOBY,Scooby coin (SCOOBY),
YFFC,yffc.finance (YFFC),
NAOS,NAOS Finance (NAOS),ETH
BTZ,BitzCoin (BTZ),
PEG,PegNet (PEG),
OKBDOOM,10X Short OKB Token (OKBDOOM),ETH
SHELL,Shell Token (SHELL),BNB
DOOM,10X Short Bitcoin Token (DOOM),ETH
SBR,Saber (SBR),SOL
SWC,Scanetchain Token (SWC),
LQ8,Liquid8 (LQ8),
ETH,Ethereum (ETH),
ATOMBEAR,3X Short Cosmos Token (ATOMBEAR),ETH
SQOIN,StasyQ (SQOIN),
NOBS,No BS Crypto ($NOBS),
RSIN,Roketsin (RSIN),
FBFTX,Facebook FTX (FBFTX),
NAN,NanoToken (NAN),
SMART,SmartCash (SMART),
ABCC,ABCC Token (ABCC),
TKMN,Tokemon (TKMN),ETH
TBL,Tombola (TBL),
HERA,Hero Arena (HERA),BNB
Platinum.CUR,Platinum Spot (Platinum.CUR),
NVZN,INVIZION (NVZN),ETH
PMA,PumaPay (PMA),ETH
CGA,Cryptographic Anomaly (CGA),
JMC,Junson Ming Chan Coin (JMC),
TENSHI,Tenshi (TENSHI),ETH
XBS,Bitstake (XBS),
MRP,MorpheusCoin (MRP),
INXT,Internxt (INXT),
GBX,GoByte (GBX),
INF,Infinium (INF),
CANDY,UnicornGo Candy (CANDY),
TPC,TPCash (TPC),
PGX,PhiGold Coin (PGX),
COFIX,CoFIX (COFIX),
ECT,SuperEdge (ECT),
TESLA,TeslaCoilCoin (TESLA),
ROCK,RocketCoin (ROCK),
SQR,Squeezer (SQR),
BETF,Betform (BETF),
TITC,TitCoin (TITC),
BCCOIN,BitConnect Coin (BCCOIN),
AUDC,Aussie Digital (AUDC),
EMX,EMX (EMX),
CN50.CUR,FTSE China A50 (CN50.CUR),
AGS,Aegis (AGS),
AME,Amepay (AME),ETH
SONG,Song Coin (SONG),
NKC,Nukecoinz (NKC),
INVC,Invacio (INVC),
BCI,Bitcoin Interest (BCI),
GBG,Golos Gold (GBG),
PTI,Paytomat (PTI),
IMX,Immutable X (IMX),ETH
EURN,NOKU EUR (EURN),
DAIQ,Daiquilibrium (DAIQ),ETH
RVF,Rocket Vault (RVF),ETH
MERCURY,Mercury (MERCURY),
ALV,Allive (ALV),
BTC3S,Amun Bitcoin 3x Daily Short (BTC3S),
EVRY,Evrynet (EVRY),ETH
ION,Ionomy (ION),
CLN,Colu Local Network (CLN),
LABX,Stakinglab (LABX),
CFLASH,Flash (CFLASH),
BCMC1,BeforeCoinMarketCap (BCMC1),ETH
WLUNA,Wrapped LUNA Token (WLUNA),ETH
GHOUL,Ghoul Coin (GHOUL),
EMT,EasyMine (EMT),
GES,Galaxy eSolutions (GES),
JC,JesusCoin (JC),
LELE,Lelecoin (LELE),
0XBTC,0xBitcoin (0xBTC),ETH
GM,GM (GM),ETH
HPB,High Performance Blockchain (HPB),
AUTON,Autonio (AUTON),
PEOPLE,ConstitutionDAO (PEOPLE),ETH
ORE,Galactrum (ORE),
BITTO,BITTO (BITTO),
MP3,MP3 (MP3),ETH
EHASH,EHash (EHASH),ETH
REMCO,Remco (REMCO),
FLX,Reflexer Ungovernance Token (FLX),ETH
SAKATA,Sakata Inu (SAKATA),ETH
BCDN,BlockCDN (BCDN),ETH
ORT,Omni Real Estate Token (ORT),BNB
NAV,NavCoin (NAV),
LINKHALF,0.5X Long Chainlink Token (LINKHALF),
PICA,PicaArtMoney (PICA),ETH
BLES,Blind Boxes (BLES),ETH
FLASHC,FLASH coin (FLASHC),
BKT,Blocktrade token (BKT),
GC,Gric Coin (GC),
NPXSXEM,Pundi X NEM (NPXSXEM),
AFp.CUR,Air France-Klm (AFp.CUR),
CHI,Chi Gastoken (CHI),
UMB,Umbrella Network (UMB),
MED,Medibloc (MED),
PESA,Credible (PESA),
BABA.CUR,Alibaba Group Holding Limited (BABA.CUR),
ADD,ADD.xyz (ADD),
ETHDOOM,10X Short Ethereum Token (ETHDOOM),ETH
GOALS,UnitedFans (GOALS),
MIG,Migranet (MIG),
CORAL,CoralPay (CORAL),
DAOACT,ACT (DAOACT),
HIH,HiHealth (HIH),
FLOAT,Float Protocol (FLOAT),ETH
GRN,GreenPower (GRN),
SDT,TerraSDT (SDT),
THETABULL,3X Long Theta Network Token (THETABULL),
SMBSWAP,SimbCoin Swap (SMBSWAP),ETH
SBSC,Subscriptio (SBSC),
ASQT,ASQ Protocol (ASQT),
SCA,SiaClassic (SCA),
AKTIO,AKTIO Coin (AKTIO),
SXPBULL,3X Long Swipe Token (SXPBULL),
PRIX,Privatix (PRIX),
SCRL,Scroll (SCRL),
NABOX,Nabox (NABOX),ETH
SHPING,Shping Coin (SHPING),
BMW.CUR,BMW AG (BMW.CUR),
PRIVBEAR,3X Short Privacy Index Token (PRIVBEAR),
SINE,Sinelock (SINE),ETH
RD,Round Dollar (RD),TRX
BNBH,BnbHeroes Token (BNBH),BNB
PTC,PesetaCoin (PTC),
KST,StarKST (KST),
COGS,Cogmento (COGS),
LOTEU,Loteo (LOTEU),
HYC,HYCON (HYC),
HOTCROSS,Hot Cross (HOTCROSS),ETH/BNB
XVC,Vcash (XVC),
CEN,Coinsuper Ecosystem Network (CEN),
BTC3L,Amun Bitcoin 3x Daily Long (BTC3L),
TESSLA,Tessla Coin (TESSLA),
ARTE,Artemine (ARTE),
DIT,Ditcoin (DIT),
TRXWIN,TronWin (TRXWIN),
HAI,Hacken Token (HAI),VET
LKT,Locklet (LKT),ETH
BRICK,Brickchain FInance (BRICK),
LMT,Lympo Market Token (LMT),ETH|BNB
EJAC,EJA Coin (EJAC),
KUE,Kuende (KUE),
NAVIB,Navibration (NAVIB),
BWT2,Bitwin 2.0 (BWT2),
APZ,Alprockz (APZ),
QC,Qcash (QC),
MORE,More Coin (MORE),ETH
XRBT,Xtribe (XRBT),
XYM,Symbol (XYM),
ELP,Ellerium (ELP),
WEB,Webcoin (WEB),ETH
ECOM,Omnitude (ECOM),ETH
MAX,MaxCoin (MAX),
MINC,MinCoin (MINC),
HMR,Homeros (HMR),ETH
NEXBT,Native XBTPro Exchange Token (NEXBT),
FRAC,FractalCoin (FRAC),
ACU,Aitheon (ACU),
RFI,reflect.finance (RFI),
MTLM3,Metal Music v3 (MTLM3),
MINTME,MintMe.com Coin (MINTME),
LGBTQ,LGBTQoin (LGBTQ),
SHARPE,Sharpe Capital (SHARPE),
BNBHALF,0.5X Long BNB Token (BNBHALF),
X.CUR,US Steel Corp (USSTEEL),
SOMA,Soma (SOMA),ETH
OSA,OSA Token (OSA),
FML,FormulA (FML),
BEN,BitCOEN (BEN),
HAPI,HAPI (HAPI),ETH
TFUEL,Theta Fuel (TFUEL),
CNC,ChinaCoin (CNC),
PASC,Pascal Coin (PASC),
CHBR,CryptoHub (CHBR),
VME,TrueVett (VME),
TREE,HyperionX (TREE),
ADBE.CUR,Adobe Systems Inc (ADBE.CUR),
MDT,Measurable Data Token (MDT),
DEM,eMark (DEM),
JOYT,JoyToken (JOYT),
PAN,Pantos (PAN),ETH
DVT,DeVault (DVT),
RMOB,RewardMob (RMOB),
IGCH,IG-Crypto Holding (IGCH),
DEFIBULL,3X Long DeFi Index Token (DEFIBULL),
MTX,Matryx (MTX),ETH
FRK,Franko (FRK),
CSNO,BitDice (CSNO),
DIVX,Divi Exchange Token (DIVX),
BSVHALF,0.5X Long Bitcoin SV Token (BSVHALF),
RDNN,Raiden Network (RDNN),ETH
ARX,ARCS (ARX),ETH
UNO,Unobtanium (UNO),
ICASH,ICASH (ICASH),
FCTC,FaucetCoin (FCTC),
BBGC,BigBang Game (BBGC),
BPT,BlackPool Token (BPT),ETH
PUPA,PupaCoin (PUPA),
SIC,Swisscoin (SIC),
OXEN,Oxen (OXEN),
KLEE,KleeKai (KLEE),ETH
ARRR,Pirate Chain (ARRR),
PARANOIA,ParanoiaCoin (PARANOIA),
XRPHALF,0.5X Long XRP Token (XRPHALF),
DASH,Dash (DASH),
VKNF,VKENAF (VKNF),ETH
TXL,Tixl (TXL),ETH
HPAD,HarmonyPad (HPAD),BNB
FUCK,Fuck Token (FUCK),
$TIME,Madagascar Token (STIME),BNB
QBC,Quebecoin (QBC),
SHE,Shine Chain (SHE),
ETCBEAR,3X Short Ethereum Classic Token (ETCBEAR),
SHROOM,Shroom.Finance (SHROOM),ETH
AMZN,Amazon FTX (AMZN),
WTXH,WTX HUB (WTXH),
BMX,BitMart Coin (BMX),ETH
DOE,Dogs Of Elon (DOE),ETH
EBAY.CUR,eBay (EBAY.CUR),
HTR,Hathor (HTR),
DFSG,DFSocial Gaming (DFSG),BNB
OCTO,OctoFi (OCTO),ETH
PCHS,Peaches.Finance (PCHS),ETH
FRONT,Frontier (FRONT),ETH
TOPC,Topchain (TOPC),ETH
AND,AndromedaCoin (AND),
YUM,Yumerium (YUM),
WGC,WeGen Platform (WGC),
TCO,ThinkCoin (TCO),
SMTY,Smoothy (SMTY),ETH
DOGETH,EtherDoge (DOGETH),
PHM,Phomeum (PHM),
QAC,Quasarcoin (QAC),
TONE,TE-FOOD (TONE),ETH
CW,CardWallet (CW),ETH
OCTOC,OctoCoin (OCTOC),
QCN,Quazar Coin (QCN),
KRM,Karma (KRM),
CLOAK,CloakCoin (CLOAK),
BONDED,Bonded Finance (BONDED),
ZCOR,Zrocor (ZCOR),ETH
EIFI,EIFI FINANCE (EIFI),BNB
WAN,Wanchain (WAN),
ZEROB,ZeroBank (ZEROB),
TWTR.CUR,Twitter (TWTR.CUR),
BKING,King Arthur (BKING),ETH
PST,Primas (PST),ETH
SWRV,Swerve (SWRV),ETH
WGRT,WaykiChain Governance Coin (WGRT),
HAC,Hackspace Capital (HAC),
GAI,GraphGrail AI (GAI),
FRED,FREDEnergy (FRED),
UPT,Universal Protocol Token (UPT),ETH
LCT,LendConnect (LCT),
LIF,Winding Tree (LIF),
SSH,StreamSpace (SSH),
ARGON,Argon (ARGON),
DLTR.CUR,"Dollar Tree, Inc. (DLTR.CUR)",
LCG,LCG (LCG),
PKT,Playkey (PKT),
SHARE,Seigniorage Shares (SHARE),ETH
DAR,Mines of Dalarnia (DAR),BNB
ISR,Insureum (ISR),ETH
PAR,Parachute (PAR),
PBT,Primalbase (PBT),
RIF,RIF Token (RIF),RSK Network
BCH,Bitcoin Cash (BCH),
LTC,Litecoin (LTC),
MEC,MegaCoin (MEC),
BMRN.CUR,BioMarin Pharmaceutical Inc (BMRN.CUR),
ELLI,ElliotCoin (ELLI),
MLGC,Marshal Lion Group Coin (MLGC),
LANE,LaneAxis (LANE),
MILK,Milkshake Swap (MILK),BNB
FOREVERPUMP,Forever Pump (FOREVERPUMP),BNB
RBDT,RoBust Defense Token (RBDT),
DMT,DMarket (DMT),ETH
GSTT,GSTT (GSTT),
WBA.CUR,Walgreen Boots Alliance (WBA.CUR),
ATOMHEDGE,1X Short Cosmos Token (ATOMHEDGE),
CV,CarVertical (CV),ETH
RNTB,BitRent (RNTB),
SPY,SPDR S&P 500 ETF FTX (SPY),
ZB,ZB (ZB),ETH
PARQ,PARQ (PARQ),
ITAM,ITAM Games (ITAM),ETH
GARUDA,GarudaSwap (GARUDA),BNB
BOBA,Boba Network (BOBA),ETH
XNA,DeOxyRibose (XNA),
TOKC,Tokyo Coin (TOKC),
TFLEX,TrustedCars FLEX (TFLEX),
Silver.CUR,Silver Spot (Silver.CUR),
MANA,Decentraland (MANA),ETH
VRT,Venus Reward Token (VRT),BNB
VOYA,Voyacoin (VOYA),
BTBL,Bitball (BTBL),
KTS,Klimatas (KTS),
BCHHEDGE,1X Short Bitcoin Cash Token (BCHHEDGE),
UDT,Unlock Protocol (UDT),ETH
DOOR,DOOR (DOOR),ETH
VCN,VeganNation (VCN),
ARTH,ARTH (ARTH),ETH
LAO,LC Token (LAO),
WZEC,Wrapped Zcash (WZEC),
LYNX,Lynx (LYNX),
DYP,DeFi Yield Protocol (DYP),ETH
DCX,DeCEX (DCX),
START,StartCoin (START),
FILM,Filmpass (FILM),
DAPP,LiquidApps (DAPP),
GGOLD,GramGold Coin (GGOLD),
ETH3S,Amun Ether 3x Daily Short (ETH3S),
LGCY,LGCY Network (LGCY),ETH
HOD,HoDooi.com (HOD),BNB
FIII,Fiii (FIII),
SQG,Squid Token (SQG),BNB
RAM,Ramifi Protocol (RAM),BNB
COMP,Compound Governance Token (COMP),ETH
URO,UroCoin (URO),
BNBBULL,3X Long BNB Token (BNBBULL),ETH
XIOT,Xiotri (XIOT),
CRB,Creditbit (CRB),
TENNET,Tennet (TENNET),
SURE,inSure (SURE),
NR1.BITCI,Number 1 Token (NR1.BITCI),BITCI
CACH,Cachecoin (CACH),
DYN,Dynamic (DYN),
TRIP.CUR,"TripAdvisor, Inc. (TRIP.CUR)",
DNT,district0x (DNT),ETH
BCOIN,BannerCoin (BCOIN),
ICST,ICST (ICST),
BALHALF,0.5X Long Balancer Token (BALHALF),
GEO,GeoCoin (GEO),
OK,OKCash (OK),
ERE,Erecoin (ERE),
ECTE,EurocoinToken (ECTE),
IBS,Irbis Network (IBS),
HTBULL,3X Long Huobi Token Token (HTBULL),
BEAN,BeanCash (BEAN),
DBTC,DebitCoin (DBTC),
UNICORN,UNICORN Token (UNICORN),ETH
KRAK,Kraken (KRAK),
HTHALF,0.5X Long Huobi Token Token (HTHALF),
HOPR,HOPR (HOPR),ETH
CRWNY,Crowny Token (CRWNY),ETH
CXA,CryptovationX (CXA),
ITOC,ITOChain (ITOC),
ETHPY,Etherpay (ETHPY),
SATA,Signata (SATA),ETH
RIC,Riecoin (RIC),
JWN.CUR,Nordstrom (JWN.CUR),
ALGOBEAR,3X Short Algorand Token (ALGOBEAR),ETH
UBU,UBU (UBU),
SCP,ScPrime (SCP),
VEEN,LIVEEN (VEEN),
GREY,Grey Token (GREY),ETH
CATT,Catex (CATT),ETH
CBD,CBD Crystals (CBD),
EVN,Envion (EVN),
TDP,TrueDeck (TDP),
VEX,Vexanium (VEX),
DALI,Dalichain (DALI),
NEWTON,Newtonium (NEWTON),
DDN,Den Domains (DDN),BNB
LSD,LightSpeedCoin (LSD),
LIV,LiviaCoin (LIV),
SETHER,Sether (SETHER),
DNN,DNN Token (DNN),
MGX,MargiX (MGX),
BOT,Bounce Token (BOT),QTUM
UBA,Unbox.Art (UBA),
FYZ,Fyooz (FYZ),ETH
MX,MX Token (MX),ETH
XYO,XY Oracle (XYO),ETH
DPIE,DeFiPie (DPIE),
BULL,3X Long Bitcoin Token (BULL),ETH
REVO,Revomon (REVO),BNB
BNN,Banyan Network (BNN),
SDA,SDChain (SDA),
SPELL,Spell Token (SPELL),ETH
EVIL,EvilCoin (EVIL),
BIM,BitminerCoin (BIM),
CC10,Cryptocurrency Top 10 Tokens Index (CC10),ETH
METEOR,Meteorite Network (METEOR),ETH
BORUTO,Boruto Inu (BORUTO),ETH
ETT,EncryptoTel (ETT),
HALO,Halo Platform (HALO),
STE,Streamex (STE),
NII,nahmii (NII),
WXT,Wirex Token (WXT),"XLM,ETH"
MRPH,Morpheus Network (MRPH),ETH
RST,REGA Risk Sharing Token (RST),
LYN,LYNCHPIN Token (LYN),
SQ.CUR,Square Cl A (SQ.CUR),
XPN,PANTHEON X (XPN),ETH
FILDA,Filda (FILDA),
MONAV,Monavale (MONAV),ETH
NEXT,Next.exchange Token (NEXT),
DOTUP,DOTUP (DOTUP),
MOMO.CUR,Momo Inc. (MOMO.CUR),
MAC.CUR,Macerich (MAC.CUR),
UGT,Universal Games Token (UGT),
BCZERO,Buggyra Coin Zero (BCZERO),
SDAT,SDATokens (SDAT),
GRO,GROWTH DeFi (GRO),ETH
ASTO,Aston (ASTO),
MHLX,HelixNetwork (MHLX),
NBNG,Nobunaga Token (NBNG),ETH
TXT.CUR,Textron (TXT.CUR),
MOMA,Mochi Market (MOMA),ETH
DAF,DaFIN (DAF),ETH
MITX,Morpheus Infrastructure Token (MITX),ETH
UBEX,Ubex (UBEX),ETH
AIPE,AI Prediction Ecosystem (AIPE),
DMD,DMD (DMD),
IBVOL,1x Short BTC Implied Volatility Token (IBVOL),ETH
AAT,Agricultural Trade Chain (AAT),ETH
SNET,Snetwork (SNET),ETH
ECLIP,Eclipse (ECLIP),
CJC,CryptoJournal (CJC),
USDA,USDA (USDA),
SLVX,eToro Silver (SLVX),
BYND.CUR,"Beyond Meat, Inc. (BYND.CUR)",
ETNA,ETNA Network (ETNA),BNB
TRUMP,TrumpCoin (TRUMP),
YOC,YoCoin (YOC),
SKC,Skeincoin (SKC),
DYNCOIN,Dyncoin (DYNCOIN),
CIRC,CryptoCircuits (CIRC),
USNBT,NuBits (USNBT),
CREV,CryptoRevolution (CREV),
CBDC,CannaBCoin (CBDC),
ARTG,Goya Giant Token (ARTG),ETH
KP3R,Keep3rV1 (KP3R),ETH
LTCP,LitecoinPro (LTCP),
APL,Apollo Currency (APL),
PTON,Foresting (PTON),
TYC,Tycoon (TYC),
PIRL,Pirl (PIRL),
GORILLAINU,Gorilla Inu (GORILLAINU),ETH
REM,REMME (REM),ETH
PGL,Prospectors (PGL),
ECA,Electra (ECA),
AFFC,Affil Coin (AFFC),
IPX,Tachyon Protocol (IPX),
SLG,SterlingCoin (SLG),
GBT,GameBetCoin (GBT),
INXM,InMax (INXM),
FNP,FlipNpik (FNP),
PLAN,Plancoin (PLAN),
BEER,BEER Coin (BEER),
ALN,Aluna (ALN),
SLND,Solend (SLND),SOL
XJO,JouleCoin (XJO),
ABA,EcoBall (ABA),
TRXBULL,3X Long TRX Token (TRXBULL),ETH
KDAG,King DAG (KDAG),ETH
VR,Victoria (VR),
SRM,Serum (SRM),ETH
OHL.CUR,"Obrascón Huarte Lain, S.A. (OHL.CUR)",
LYM,Lympo (LYM),ETH
LXT,LITEX (LXT),ETH
LSS,Lossless (LSS),ETH
RFT,Rangers Fan Token (RFT),
ECOFI,EcoFi (ECOFI),ETH
HRD,Hoard (HRD),ETH
LDO,Lido DAO (LDO),ETH
BTCR,BitCurrency (BTCR),
PLE,Plethori (PLE),ETH
TMC,TimesCoin (TMC),
SON,Simone (SON),
OF,OFCOIN (OF),
NAUSICAA,Nausicaa-Inu (NAUSICAA),ETH
SIX,SIX Network (SIX),XLM
MIRC,MIR COIN (MIRC),
TXA,TXA (TXA),ETH
BTCN,BitcoiNote (BTCN),
IRT,Infinity Rocket (IRT),BNB
DNFT,DareNFT (DNFT),BNB
XMC,Monero Classic (XMC),
SLST,SmartLands (SLST),
SEEDV,Seed Venture (SEEDV),
XLMBEAR,3X Short Stellar Token (XLMBEAR),ETH
BMK,Benchmark (BMK),
KVT,Kinesis Velocity Token (KVT),
WDC,WorldCoin (WDC),
LWF,Local World Forwarders (LWF),
RAIZER,RAIZER (RAIZER),
HLT,HyperLoot (HLT),
LTX,Lattice Token (LTX),ETH
GOAT,Goat (GOAT),
BUBO,Budbo (BUBO),
TUT,Tutellus (TUT),
SOLID,Solidified (SOLID),
GPPT,Pluto Project Coin (GPPT),
NTY,Nexty (NTY),
DFD,DefiDollar DAO (DFD),
TBT,T-BOT (TBT),
EQUI,EQUI Token (EQUI),
NRVE,Narrative (NRVE),
PIS,Polkainsure Finance (PIS),ETH
GMEE,GAMEE (GMEE),ETH
PNGN,SpacePenguin (PNGN),ETH
CRDTS,Credits (CRDTS),ETH
CTL,Citadel (CTL),
SPOT,Spotcoin (SPOT),
WFC.CUR,Wells Fargo & Co (WFC.CUR),
WIFI,Wifi Coin (WIFI),ETH
LAB,Labrys (LAB),
