Symbol,Name,BuiltOn
ALGO,Algorand (ALGO),
SSP,Smartshare (SSP),
BALHALF,0.5X Long Balancer Token (BALHALF),
CAR,CarBlock (CAR),
DOS,DOS Network (DOS),
TRUMPLOSE,Trump Loses Token (TRUMPLOSE),ETH
XAU,XauCoin (XAU),
ROSE,Oasis Labs (ROSE),
HORD,Hord (HORD),ETH
FLOW,Flow - Dapper Labs (FLOW),
INCAKE,InfinityCAKE (INCAKE),BNB
CRX,ChronosCoin (CRX),
FOIN,Foin (FOIN),
INSUR,InsurAce (INSUR),ETH
COIN,Coinbase Tokenized Stock on FTX (COIN),ETH
APPC,AppCoins (APPC),ETH
CHILD,ChildCoin (CHILD),
SHB,SkyHub Coin (SHB),
DMOD,Demodyfi Token (DMOD),BNB
TKD,Tokedo (TKD),
IDTT,Identity (IDTT),ETH
EFL,E-Gulden (EFL),
BXY,Beaxy (BXY),
FAIRG,FairGame (FAIRG),ETH
WABI,WABI (WABI),ETH
MBIT,Mbitbooks (MBIT),
OKOIN,OKOIN (OKOIN),
EON,Exscudo (EON),
KLP,Kulupu (KLP),
SDX,SwapDEX (SDX),ETH
DREAM,DREAM (DREAM),
ETE,EXTRADECOIN (ETE),
GVE,Globalvillage Ecosystem (GVE),
SIERRA,Sierracoin (SIERRA),
BCH,Bitcoin Cash (BCH),
NEC,Nectar (NEC),ETH
ZET2,Zeta2Coin (ZET2),
IMPCN,Brain Space (IMPCN),
TFX.CUR,Teleflex (TFX.CUR),
SXPBULL,3X Long Swipe Token (SXPBULL),
KBR,Kubera Coin (KBR),
CNX.CUR,Consol Energy (CNX.CUR),
TRCL,Treecle (TRCL),
EBSC,EarlyBSC (EBSC),BNB
SLC,SLICE (SLC),
EOSBULL,3X Long EOS Token (EOSBULL),ETH
XRPHEDGE,1X Short XRP Token (XRPHEDGE),
WSG,Wall Street Games (WSG),BNB
VTX,Vortex DeFi (VTX),ETH; BNB
GES,Galaxy eSolutions (GES),
BTMXHALF,0.5X Long BitMax Token Token (BTMXHALF),
XTN,XEND token (XTN),
GLCH,Glitch (GLCH),ETH
EMBER,EmberCoin (EMBER),
N1,NFTify (N1),ETH
SIGU,Singular (SIGU),
GLT,GlobalToken (GLT),
REU,REUCOIN (REU),ETH
ATMCHAIN,ATMChain (ATMCHAIN),
TFI,TrustFi Network Token (TFI),BNB
BTCRED,Bitcoin Red (BTCRED),
PERMIAN,Permian (PERMIAN),
PUSSY,Pussy Financial (PUSSY),ETH
GDXJ,VanEck Vectors Junior Gold Miners Etf (GDXJ),
RVN,Ravencoin (RVN),
CHAMP,NFT Champions (CHAMP),BNB
MARSC,MarsCoin (MARSC),
UCOINT,UCOIN (UCOINT),
BKR,Balkari Token (BKR),ETH
EGT,Egretia (EGT),ETH
DRPU,DRP Utility (DRPU),
AGRO,Bit Agro (AGRO),
MRN,Mercoin (MRN),
EBIT,eBit (EBIT),
GRMD,GreenMed (GRMD),
BITCNY,bitCNY (BITCNY),
EKO,EchoLink (EKO),ETH
CHFT,Crypto Holding (CHFT),
SGR,Sogur Currency (SGR),ETH
VTY,Victoriouscoin (VTY),
JANE,JaneCoin (JANE),
UTU,UTU Protocol (UTU),
SPAIN,SpainCoin (SPAIN),
GKI,GKi (GKI),
1GOLD,1irstGold (1GOLD),
ARTEX,Artex (ARTEX),BNB
RINGX,RING X PLATFORM (RINGX),ETH
QRK,QuarkCoin (QRK),
GLPG.CUR,Galapagos NV (GLPG.CUR),
HNCN,Huncoin (HNCN),
PITCH,PITCH (PITCH),
DBZ,Diamond Boyz Coin (DBZ),BNB
CPROP,CPROP (CPROP),
LAT,PlatON Network (LAT),
SWA,Swace (SWA),
MATICBULL,3X Long Matic Token (MATICBULL),ETH
BTR,BTRIPS (BTR),ETH
AET,AfterEther (AET),
PCCM,Poseidon Chain (PCCM),
GSE,GSENetwork (GSE),
XPO.CUR,XPO Logistics (XPO.CUR),
GENSTAKE,Genstake (GENSTAKE),
MINUTE,MINUTE Vault (NFTX) (MINUTE),ETH
PYRAM,Pyram Token (PYRAM),BNB
ORGT,Organic Token (ORGT),
MIO,Miner One token (MIO),
PROD,Productivist (PROD),
LTBX,Litbinex Coin (LTBX),
MARS,MarsCoin (MARS),
NBR,Niobio Cash (NBR),
PAVO,Pavocoin (PAVO),
GDC,GrandCoin (GDC),
EMN.CUR,Eastman Chemical (EMN.CUR),
BXC,Bitcoin Classic (BXC),
HYN,Hyperion (HYN),ETH
REHAB,NFT Rehab (REHAB),ETH
INF,Infinium (INF),
YFL,YF Link (YFL),
IGNIS,Ignis (IGNIS),
PHV,PATHHIVE (PHV),
PURA,Pura (PURA),
LTRBT,Little Rabbit (LTRBT),BNB
PLAY,HEROcoin (PLAY),ETH
ELP,Ellerium (ELP),
DIVO,DIVO Token (DIVO),
AGF,Augmented Finance (AGF),ETH
HYDRO,Hydro (HYDRO),"ETH,BNB,DOT,ALGO,ADA"
POST,InterPlanetary Search Engine (POST),
DT,DarkToken (DT),
WOM,WOM (WOM),ETH
CGLD,Celo Gold (CGLD),
AMD,Advanced Micro Devices (AMD),
AER,Aeryus (AER),
IZA,Inzura (IZA),
BAO,Bao Finance (BAO),ETH
LQTY,Liquity (LQTY),ETH
FOX,ShapeShift FOX Token (FOX),ETH
ROUND,RoundCoin (ROUND),
PRCM,Precium (PRCM),
BTMK,BitMark (BTMK),
MDC,MedicCoin (MDC),
OIN,OIN Finance (OIN),
BANANA,ApeSwap Finance (BANANA),BNB
ARCH,ArchCoin (ARCH),
DGX,Digix Gold token (DGX),
CESC,Crypto Escudo (CESC),
SPDR,SpiderDAO (SPDR),
SREUR,SocialRemit (SREUR),
LYFT.CUR,LYFT (LYFT.CUR),
XFUND,xFund (XFUND),ETH
FOTO,Unique Photo (FOTO),ETH
ATOM,Cosmos (ATOM),
FOTA,Fortuna (FOTA),
CARAT,Carats Token (CARAT),
LEMO,LemoChain (LEMO),ETH
AC,Asia Coin (AC),
MONK,Monkey Project (MONK),
MNZ,Monaize (MNZ),
RCT,RealChain (RCT),
BFIC,Bficoin (BFIC),BNB
redBUX,redBUX (redBUX),
GIG,GigaCoin (GIG),
XRP,XRP (XRP),
SPORT,SportsCoin (SPORT),
PEPECASH,Pepe Cash (PEPECASH),
ARTP,ArtPro (ARTP),
SETS,Sensitrust (SETS),
KOBO,KoboCoin (KOBO),
KUBOS,KubosCoin (KUBOS),
KUMA,Kuma Inu (KUMA),ETH
PET,Battle Pets (PET),BNB
SNPC,SnapCoin (SNPC),
KBT,Kartblock (KBT),
NRN,Doc.ai Neuron (NRN),
SINS,SafeInsure (SINS),
BTRS,Bitball Treasure (BTRS),
DVPN,Sentinel (DVPN),
POLL,Pollchain (POLL),ETH
HHEM,Healthureum (HHEM),
DXR,DEXTER (DXR),
DEFIBEAR,3X Short DeFi Index Token (DEFIBEAR),
SAFEBTC,SafeBTC (SAFEBTC),BNB
DLXV,Delta-X (DLXV),
UPUSD,Universal US Dollar (UPUSD),
GLOS,GLOS (GLOS),
GLX,GalaxyCoin (GLX),
CL,CoinLancer (CL),
SMOKE,Smoke (SMOKE),
TBIS,TBIS token (TBIS),
TSE,TattooCoin (TSE),
SCORE,Scorecoin (SCORE),
SUSHIUP,SUSHIUP (SUSHIUP),
BTCDOWN,BTCDOWN (BTCDOWN),
AGPC,AGPC (AGPC),ETH
AKITA,Akita Inu (AKITA),ETH
YFTE,YFTether (YFTE),ETH
YCBF,Yearn Coin Barter Finance (YCBF),
GRN,GreenPower (GRN),
HMT,HUMAN Token (HMT),ETH
ZOI,Zoin (ZOI),
GYM,Gym Rewards (GYM),
CRON,Cryptocean (CRON),
YEC,Ycash (YEC),
ACU,Aitheon (ACU),
VAIOT,VAIOT (VAIOT),
ARG,Argentum (ARG),
CABS,CryptoABS (CABS),
WINGS,Wings DAO (WINGS),ETH
LYC,LycanCoin (LYC),
DMC,Dream21 (DMC),
INXP,Insight Protocol (INXP),ETH
MEDIT,MediterraneanCoin (MEDIT),
TN,TurtleNetwork (TN),
GWPH.CUR,GW Pharmaceuticals PLC (GWPH.CUR),
YAMV1,YAM v1 (YAMV1),ETH
SIL,SIL Finance Token V2 (SIL),BNB
SPAY,SpaceY 2025 (SPAY),ETH
MONEY,MoneyCoin (MONEY),
DRP,DCORP (DRP),
OSF,One Solution (OSF),
COSMIC,CosmicSwap (COSMIC),BNB
SFP,SafePal (SFP),BNB
NEF,NefariousCoin (NEF),
EZT,EZToken (EZT),
WSCRT,Secret ERC20 (WSCRT),ETH
YES,YesCoin (YES),
SAGE.CUR,"Sage Therapeutics, Inc. (SAGE.CUR)",
LUT,Cinemadrom (LUT),
XNC,Xenios (XNC),
PMGT,Perth Mint Gold Token (PMGT),ETH
HTA,Historia (HTA),
DEM,eMark (DEM),
XMO,Monero Original (XMO),
NPER,NPER (NPER),
VBSC,Votechain (VBSC),BNB
AID,AidCoin (AID),
MOS,MOS Coin (MOS),
BYTS,Bytus (BYTS),
FAST,Fastswap (FAST),BNB
BTCH,Bitcoin Hush (BTCH),
SONT,Sonata.ai (SONT),
DAV,DAV (DAV),
ERE,Erecoin (ERE),
ALPS,Alpenschillling (ALPS),
KEC,KEYCO (KEC),
VNTY,VENOTY (VNTY),
BFC,Bifrost (BFC),
CEFS,CryptopiaFeeShares (CEFS),
BITCAR,BitCar (BITCAR),
DDIM,DuckDaoDime (DDIM),ETH
CITY,Manchester City Fan Token (CITY),0xf30D150250F5301ef34A0E4a64aaFa93F242d87A
LDC,LeadCoin (LDC),ETH
GRAV,Graviton (GRAV),
PLANET,PlanetCoin (PLANET),
BBANK,BlockBank (BBANK),ETH
ANKORUS,Ankorus Token (ANKORUS),
VAD,Varanida (VAD),
HANU,Hanu Yokia (HANU),ETH
KMON,Kryptomon (KMON),BNB
URIS,Uris (URIS),
MRS,Marginless (MRS),
AMDC,Allmedi Coin (AMDC),
VALORBIT,Valorbit (VALORBIT),
BUBO,Budbo (BUBO),
YANU,Yanu (YANU),
XBN,Elastic BNB (XBN),BNB
XHV,Haven Protocol (XHV),XMR
VIOR,ViorCoin (VIOR),
WINE,WineCoin (WINE),
MP,Membership Placeholders (MP),
TRIP,Trippki (TRIP),
LTC,Litecoin (LTC),
ANON,ANON (ANON),
BCZERO,Buggyra Coin Zero (BCZERO),
AMIS,AMIS (AMIS),
LN,LINK (LN),
SPEED,Speed Coin (SPEED),
INFI,Insured Finance (INFI),ETH
ATC,AutoBlock (ATC),
ONIT,ONBUFF (ONIT),ETH
BRICK,Brickchain FInance (BRICK),
BLOCM,BLOC.MONEY (BLOCM),
OILD,OilWellCoin (OILD),
ERO,Eroscoin (ERO),
STT,Staramba (STT),
MILO,MiloCoin (MILO),
SPHRI,Spherium (SPHRI),
IAG,IAGON (IAG),
B2G,Bitcoiin2Gen (B2G),
TRS,TORUS Token (TRS),
CELEB,CELEBPLUS (CELEB),ETH
MAP,MAP Protocol (MAP),ETH
BMARS,Binamars (BMARS),BNB
COGE,Cogecoin (COGE),ETH
BITS,BitstarCoin (BITS),
HANA,Hanacoin (HANA),
FLASHC,FLASH coin (FLASHC),
1ST,FirstBlood (1ST),
HEDGESHIT,1X Short Shitcoin Index Token (HEDGESHIT),
BSV,Bitcoin SV (BSV),
BTTR,BitTiger (BTTR),
UTK,Utrust (UTK),ETH
IX,X-Block (IX),
PLAT,Platinum (PLAT),
ARV,Ariva (ARV),BNB
FNP,FlipNpik (FNP),
HIDU,H-Education World (HIDU),
YUANG,Yuang Coin (YUANG),BNB/ETH
HYDRA,Hydra (HYDRA),
BNPL,BNPL Pay (BNPL),ETH
SOL,Solana (SOL),
MN,Cryptsy Mining Contract (MN),
WRLGC,World Gold Coin (WRLGC),
SEALN,Seal Network (SEALN),
LABX,Stakinglab (LABX),
CAPT,Bitcoin Captain (CAPT),ETH
DCR,Decred (DCR),
NAMO,NamoCoin (NAMO),
PGTS,Puregold token (PGTS),
YFF,YFF.Finance (YFF),
CVA,Crypto Village Accelerator (CVA),
BLOK,Bloktopia (BLOK),MATIC
BamitCoin,BAM (BAM),
BBT,BitBoost (BBT),
YAY,YAY Games (YAY),
NEM.CUR,Newmont Mining (NEM.CUR),
KATANA,Katana Finance (KATANA),
DEFT,DeFi Factory Token (DEFT),ETH
EOSHEDGE,1X Short EOS Token (EOSHEDGE),
KXUSD,kxUSD (KXUSD),ETH
NPLC,Plus Coin (NPLC),ETH
STMX,StormX (STMX),ETH
VEC2,VectorCoin 2.0 (VEC2),
PNK,Kleros (PNK),ETH
PSC,PSC Token (PSC),
ENX,ENEX (ENX),ETH
CWS,Crowns (CWS),ETH
GTIB,Global Trust Coin (GTIB),
APECOIN,Asia Pacific Electronic Coin (APECOIN),
RETAIL,Retail.Global (RETAIL),
PUSH,Ethereum Push Notification Service (PUSH),
BABYDOGE,BabyDoge (BABYDOGE),BNB
IW,iWallet (IW),
XRL,Rialto.AI (XRL),
EMRX,Emirex Token (EMRX),ETH
HOMI,HOMIHELP (HOMI),
ADAT,Adadex Tools (ADAT),BNB
SAFEX,SafeExchangeCoin (SAFEX),OMNI
CDEX,Cryptodex (CDEX),
XCS,CybCSec Coin (XCS),
MATTER,AntiMatter (MATTER),ETH
PROXI,PROXI (PROXI),
DCK,DickCoin (DCK),
CPX,Apex Token (CPX),
GOOGL.CUR,Alphabet Inc (GOOGL.CUR),
HB,HeartBout (HB),
XSTAR,StarCurve (XSTAR),
HNY,Honey (HNY),
PREMIA,Premia (PREMIA),ETH
SNFT.BITCI,Spanish National Team Fan Token (SNFT.BITCI),BITCI
QBC,Quebecoin (QBC),
DESI,Desico (DESI),
BLX,Balloon-X (BLX),
CNTR,Centaur (CNTR),
JPAW,Jpaw Inu (JPAW),ETH
ET4,Eticket4 (ET4),
MU.CUR,"Micron Technology, Inc. (MU.CUR)",
SGL,Sigil (SGL),
PRT,Papusha (PRT),
SGT,SharedStake Governance Token (SGT),ETH
FOGE,Fat Doge (FOGE),ETH
EDDIE,Eddie coin (EDDIE),
UTNP,Universa (UTNP),
JOE,JOE (JOE),AVAX
BEX,BEX token (BEX),
T4M,Tap4.Menu (T4M),
PACOCA,Pacoca (PACOCA),BNB
BSTY,GlobalBoost (BSTY),
TTT,The Transfer Token (TTT),ETH
DTCT,DetectorToken (DTCT),
XBTS,Beats (XBTS),
NFXC,NFX Coin (NFXC),
GASTRO,GastroCoin (GASTRO),
MCONTENT,MContent (MCONTENT),BNB
CBRL,Crypto BRL (CBRL),ETH
SCRPT,ScryptCoin (SCRPT),
VESTA,Vestarin (VESTA),
KRP,Kryptoin (KRP),
SATA,Signata (SATA),ETH
STAR,Starbase (STAR),
PCN,PeepCoin (PCN),
WET,WeShow Token (WET),
BHT,HBTC Captain Token (BHT),ETH
SOBA,SOBA Token (SOBA),ETH
GLYPH,GlyphCoin (GLYPH),
JOB,Jobchain (JOB),ETH
TEAMT,TokenStars TEAM Token (TEAMT),
KOKO,KokoSwap (KOKO),ETH
TRC,TerraCoin (TRC),
DIG,Dignity (DIG),
P2PS,P2P Solutions Foundation (P2PS),
CBNT,Create Breaking News Together (CBNT),
BSX.CUR,Boston Scientific (BSX.CUR),
LTB,Litebar (LTB),
STRS,STARS (STRS),
VIKING,Viking Swap (VIKING),
SBC,StableCoin (SBC),
SIFT,Smart Investment Fund Token (SIFT),
NCC,NeuroChain (NCC),ETH
VCK,28VCK (VCK),
GTO,GIFTO (GTO),ETH
DACC2,DACC2 (DACC2),
RIPO,RipOffCoin (RIPO),
XIOT,Xiotri (XIOT),
HAKA,TribeOne (HAKA),
QDX,Quidax (QDX),BNB
JPM.CUR,JPMorgan Chase (JPM.CUR),
PLAAS,PLAAS FARMERS TOKEN (PLAAS),
REV,Revain (REV),"TRX,ETH"
PEX,PosEx (PEX),
WNET,Wavesnode.net (WNET),
NCOV,CoronaCoin (NCOV),
MXX,Multiplier (MXX),
SRK,SparkPoint (SRK),ETH
PPR,Papyrus (PPR),
RVO,AhrvoDEEX (RVO),
SWACH,Swachhcoin (SWACH),
GS,Genesis Shards (GS),ETH
AN.CUR,Autonation (AN.CUR),
BITC,BitCash (BITC),
KSH,Kahsh (KSH),
CCX,Conceal (CCX),
ETHY,Ethereum Yield (ETHY),
IPL,InsurePal (IPL),ETH
GROW,GrownCoin (GROW),
JVY,Javvy (JVY),
ALT,ALTcoin (ALT),
BSCM,BSC MemePad (BSCM),BNB
STRP,Strips Finance (STRP),ETH
HIBS,Hiblocks (HIBS),
WTC,Waltonchain (WTC),ETH
BPS,BitcoinPoS (BPS),
QFI,QFinance (QFI),ETH
KRT,TerraKRW (KRT),
MANGA,Manga Token (MANGA),BNB
GSC,Global Social Chain (GSC),ETH
XPST,PokerSports (XPST),
DRF,Drife (DRF),
MINRL,Minerals Coin (MINRL),
LMCH,Latamcash (LMCH),ETH
HNB,HashNet BitEco (HNB),
GOC,GoCrypto (GOC),
KIN,Kin (KIN),SOL
DUO,ParallelCoin (DUO),
